,EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,Investigation IDs
13619,211670142, 132.746335, 15.5104, 10.403, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
7186,211436115, 135.327444, 12.187264, 10.403, GO16052_LC
6516,211420642, 129.444915, 11.949883, 10.404, GO16021_LC|GO16028_LC|GO16033_LC
25382,212082754, 136.157211, 21.691968, 10.404, GO16009_LC|GO16021_LC
34927,251406241, 134.951265, 25.146616, 10.405, GO16004_LC|GO16009_LC|GO16028_LC|GO16052_LC|GO16083_LC
14449,211699470, 136.470668, 15.908697, 10.405, GO16052_LC
14130,211690262, 131.720746, 15.784167, 10.409, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
19306,211874742, 134.944022, 18.36117, 10.409, GO16052_LC
16059,211747886, 138.990692, 16.579042, 10.41, GO16004_LC|GO16052_LC
24869,212066805, 127.777252, 21.398011, 10.41, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
17886,211833698, 129.882781, 17.794282, 10.41, GO16052_LC
10340,211539617, 130.175576, 13.696673, 10.41, GO16009_LC|GO16021_LC|GO16028_LC
15949,211744403, 136.940884, 16.528973, 10.411, GO16021_LC|GO16071_LC
32324,251338638, 139.769913, 20.144628, 10.414, GO16021_LC
31245,251307238, 140.358715, 17.347273, 10.415, GO16052_LC
26684,212121379, 134.151447, 22.443086, 10.416, GO16009_LC
15566,211733105, 137.546533, 16.3704, 10.416, GO16004_LC|GO16052_LC
13317,211661198, 129.571859, 15.387907, 10.418, GO16052_LC
26645,212120242, 133.935716, 22.421163, 10.419, GO16021_LC|GO16028_LC
12184,211627689, 138.680109, 14.923563, 10.42, GO16009_LC|GO16021_LC|GO16028_LC|GO16074_LC|GO16083_LC
15929,211743639, 137.01746, 16.518738, 10.42, GO16052_LC
32872,251350570, 139.50462, 21.125261, 10.42, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
16484,211762524, 130.335907, 16.784733, 10.42, GO16021_LC
30847,251294001, 139.295574, 15.975972, 10.421, GO16009_LC|GO16021_LC|GO16083_LC
32100,251329765, 139.251279, 19.358964, 10.425, GO16052_LC
17872,211833407, 133.059751, 17.790054, 10.425, GO16009_LC|GO16021_LC
26732,212123262, 127.617811, 22.480158, 10.426, GO16052_LC
10373,211540577, 129.578357, 13.710008, 10.427, GO16021_LC|GO16028_LC
8193,211466655, 133.063314, 12.654778, 10.428, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
20078,211900852, 134.470015, 18.739042, 10.428, GO16021_LC|GO16028_LC
30580,251288612, 139.299438, 15.376447, 10.428, GO16004_LC|GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
31057,251298770, 139.843191, 16.476091, 10.43, GO16009_LC|GO16021_LC|GO16083_LC
33713,251376012, 137.806188, 23.149943, 10.43, GO16004_LC|GO16028_LC|GO16052_LC
13386,211662801, 133.66275, 15.410373, 10.432, GO16052_LC
28400,212193900, 131.044747, 24.110834, 10.433, GO16052_LC
12142,211626445, 134.497836, 14.90677, 10.433, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
24204,212044986, 137.172451, 21.011094, 10.435, GO16021_LC|GO16028_LC|GO16033_LC
16794,211801804, 136.449893, 17.342345, 10.435, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
7904,211456957, 133.692925, 12.50544, 10.435, GO16009_LC|GO16014_LC|GO16020_LC|GO16052_LC|GO16056_LC|GO16083_LC
31232,251306921, 140.608236, 17.31408, 10.438, GO16021_LC|GO16033_LC
22173,211956642, 134.7813, 19.575096, 10.438, GO16021_LC|GO16083_LC
22042,211952745, 138.02017, 19.514644, 10.439, GO16021_LC|GO16028_LC
29523,212224444, 131.034342, 25.123803, 10.439, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
8585,211486663, 135.681838, 12.945992, 10.44, GO16052_LC
32118,251330182, 138.817056, 19.400633, 10.442, GO16004_LC|GO16052_LC
34059,251386296, 135.879595, 23.897488, 10.442, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
16914,211806798, 133.853235, 17.413114, 10.443, GO16052_LC
16623,211772063, 129.595206, 16.919967, 10.443, GO16009_LC|GO16021_LC|GO16028_LC
22948,212009074, 128.442379, 20.40455, 10.444, GO16004_LC|GO16028_LC|GO16052_LC|GO16083_LC
10857,211556651, 131.571187, 13.934839, 10.445, GO16009_LC|GO16021_LC|GO16083_LC
33309,251359164, 140.424404, 21.849321, 10.446, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
17855,211832903, 134.822287, 17.783117, 10.446, GO16021_LC
29146,212216109, 131.326096, 24.807875, 10.447, GO16052_LC
10097,211532440, 132.928851, 13.597178, 10.448, GO16021_LC|GO16028_LC
27559,212171499, 134.035646, 23.523267, 10.448, GO16052_LC
8357,211473135, 130.959566, 12.749584, 10.449, GO16021_LC|GO16052_LC
23203,212017343, 134.816559, 20.542831, 10.449, GO16052_LC
28330,212192296, 133.595496, 24.06511, 10.45, GO16009_LC|GO16021_LC|GO16028_LC
21016,211926132, 129.800723, 19.115613, 10.453, GO16021_LC|GO16022_LC|GO16028_LC|GO16031_LC|GO16060_LC
24568,212055800, 133.420194, 21.201337, 10.453, GO16021_LC
22323,211961414, 129.657323, 19.646628, 10.453, GO16009_LC|GO16021_LC|GO16083_LC
26638,212119889, 127.876776, 22.414362, 10.455, GO16021_LC|GO16028_LC
30835,251293862, 140.586694, 15.960683, 10.456, GO16021_LC|GO16028_LC
18057,211838812, 129.761128, 17.866139, 10.458, GO16021_LC|GO16028_LC
26877,212131001, 126.982751, 22.638748, 10.462, GO16052_LC
34532,251399211, 136.912703, 24.737393, 10.463, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
21284,211933215, 130.174592, 19.223741, 10.463, GO16009_LC|GO16021_LC|GO16022_LC|GO16031_LC|GO16060_LC|GO16065_LC
14360,211696667, 134.061455, 15.871289, 10.463, GO16052_LC
26346,212111532, 132.695772, 22.248891, 10.466, GO16009_LC|GO16021_LC
26388,212112419, 137.050005, 22.266403, 10.466, GO16009_LC|GO16021_LC|GO16028_LC|GO16041_LC|GO16083_LC
31743,251320232, 140.608315, 18.542853, 10.469, GO16052_LC
12634,211641382, 131.211427, 15.116483, 10.47, GO16028_LC|GO16083_LC
24425,212051050, 126.653288, 21.118262, 10.47, GO16004_LC|GO16052_LC
13845,211678027, 130.268665, 15.618222, 10.472, GO16021_LC|GO16028_LC
26023,212101360, 127.840511, 22.047584, 10.477, GO16009_LC|GO16021_LC|GO16022_LC|GO16028_LC
25521,212086396, 136.063211, 21.759344, 10.478, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
19688,211887864, 130.833265, 18.548875, 10.48, GO16021_LC|GO16052_LC
15102,211719362, 130.409279, 16.176289, 10.481, GO16004_LC|GO16009_LC|GO16021_LC|GO16028_LC|GO16065_LC
31736,251320090, 139.438574, 18.532248, 10.481, GO16052_LC
29189,212217183, 132.641202, 24.844713, 10.483, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
16248,211753515, 132.449082, 16.657224, 10.484, GO16021_LC|GO16028_LC
6207,211412604, 135.918337, 11.830538, 10.489, GO16009_LC|GO16021_LC|GO16028_LC
29647,212227544, 130.767535, 25.265304, 10.491, GO16021_LC|GO16028_LC|GO16083_LC
32049,251327981, 139.382338, 19.200228, 10.492, GO16052_LC
19680,211887536, 137.916245, 18.544661, 10.493, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
28751,212205997, 129.594415, 24.474272, 10.495, GO16052_LC
20662,211916515, 133.129997, 18.97325, 10.497, GO16004_LC|GO16009_LC|GO16021_LC|GO16028_LC
13693,211672981, 136.757995, 15.549171, 10.499, GO16001_LC|GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
8569,211485920, 135.931433, 12.93533, 10.499, GO16021_LC|GO16028_LC|GO16083_LC
13909,211680460, 130.321692, 15.652671, 10.502, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
24871,212066990, 134.861311, 21.401134, 10.504, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
26209,212107105, 133.461586, 22.161151, 10.504, GO16052_LC
27553,212171387, 136.172503, 23.520795, 10.506, GO16009_LC|GO16021_LC|GO16083_LC
13307,211660941, 132.723858, 15.384316, 10.506, GO16009_LC|GO16021_LC|GO16083_LC
7607,211448360, 131.418819, 12.37545, 10.507, GO16020_LC|GO16021_LC|GO16052_LC
35095,251411246, 133.139679, 25.422365, 10.508, GO16021_LC
15073,211718319, 138.832716, 16.162276, 10.509, GO16052_LC
18726,211857590, 131.729489, 18.122916, 10.509, GO16021_LC|GO16028_LC
19845,211893848, 130.288663, 18.636263, 10.512, GO16009_LC|GO16021_LC|GO16028_LC
13538,211667378, 133.952835, 15.472998, 10.512, GO16052_LC
7216,211436811, 130.904826, 12.198147, 10.513, GO16052_LC
22372,211963160, 130.096941, 19.673261, 10.513, GO16009_LC|GO16021_LC|GO16022_LC|GO16031_LC|GO16060_LC|GO16065_LC
25956,212099230, 128.073571, 22.006011, 10.513, GO16009_LC|GO16011_LC|GO16021_LC|GO16077_LC
26945,212152583, 136.496267, 23.089203, 10.515, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
31937,251325364, 140.791459, 18.968807, 10.516, GO16052_LC
11774,211615278, 138.777591, 14.74706, 10.516, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
18588,211853249, 137.921733, 18.063459, 10.517, GO16052_LC
8516,211482645, 135.941047, 12.888217, 10.517, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
9905,211526613, 136.697649, 13.515241, 10.518, GO16009_LC|GO16021_LC
26260,212108742, 137.358938, 22.193618, 10.518, GO16021_LC
31830,251322759, 139.638922, 18.751969, 10.518, GO16021_LC
15615,211734988, 131.808847, 16.396471, 10.519, GO16009_LC|GO16021_LC|GO16022_LC|GO16028_LC|GO16060_LC|GO16083_LC
9780,211523232, 129.856903, 13.466989, 10.519, GO16009_LC|GO16020_LC|GO16021_LC|GO16028_LC
26679,212121239, 126.934664, 22.439642, 10.52, GO16004_LC|GO16052_LC
33052,251354317, 141.020413, 21.435843, 10.52, GO16052_LC
22382,211963425, 133.658655, 19.677509, 10.521, GO16021_LC|GO16028_LC
27652,212174320, 133.505235, 23.590092, 10.521, GO16009_LC|GO16021_LC|GO16028_LC
15120,211720034, 137.389694, 16.18598, 10.522, GO16004_LC|GO16052_LC
30971,251296618, 140.544122, 16.252978, 10.522, GO16009_LC|GO16021_LC|GO16083_LC
15692,211737355, 132.534937, 16.429022, 10.524, GO16021_LC|GO16028_LC
16381,211757733, 132.650375, 16.716766, 10.525, GO16021_LC
14910,211713629, 129.496334, 16.097956, 10.525, GO16009_LC|GO16021_LC|GO16028_LC
22791,212003986, 127.504279, 20.321018, 10.526, GO16052_LC
18194,211842319, 130.216345, 17.913241, 10.527, GO16052_LC
15235,211723156, 138.668667, 16.228522, 10.53, GO16004_LC|GO16052_LC
22130,211955327, 131.671075, 19.554846, 10.53, GO16004_LC|GO16052_LC
33556,251363982, 137.619051, 22.228786, 10.535, GO16021_LC|GO16028_LC
23868,212035609, 126.510759, 20.847686, 10.537, GO16021_LC|GO16028_LC
25603,212088598, 126.888235, 21.800461, 10.537, GO16009_LC|GO16021_LC
14897,211713233, 135.848449, 16.092562, 10.537, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
19902,211895870, 130.583754, 18.665936, 10.539, GO16009_LC|GO16021_LC|GO16052_LC
21662,211942823, 129.940633, 19.36699, 10.54, GO16009_LC|GO16021_LC|GO16022_LC|GO16031_LC|GO16060_LC
18062,211838899, 136.810895, 17.867192, 10.541, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
20736,211918594, 133.942911, 19.003839, 10.543, GO16009_LC|GO16021_LC
34609,251400751, 137.747436, 24.82934, 10.544, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
32362,251339286, 140.294988, 20.199962, 10.544, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
8572,211486053, 132.598782, 12.937421, 10.544, GO16009_LC|GO16021_LC|GO16028_LC
33888,251381571, 136.486428, 23.563133, 10.544, GO16009_LC|GO16020_LC|GO16021_LC|GO16028_LC|GO16052_LC|GO16083_LC
25514,212086134, 127.751897, 21.754662, 10.545, GO16004_LC|GO16020_LC|GO16028_LC|GO16052_LC
14777,211708805, 131.448435, 16.032113, 10.546, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
30082,251279171, 139.681105, 14.340861, 10.546, GO16052_LC
27719,212176303, 132.953248, 23.640941, 10.547, GO16009_LC|GO16021_LC|GO16028_LC
34708,251402840, 135.039656, 24.95293, 10.548, GO16052_LC
26443,212114290, 126.51687, 22.303957, 10.548, GO16009_LC|GO16021_LC|GO16028_LC
12556,211639568, 137.608213, 15.092172, 10.548, GO16004_LC|GO16028_LC|GO16052_LC
21330,211934277, 136.029672, 19.23946, 10.55, GO16004_LC|GO16020_LC|GO16052_LC
30323,251284233, 139.724551, 14.894702, 10.554, GO16009_LC|GO16020_LC|GO16021_LC|GO16028_LC|GO16052_LC|GO16083_LC
14385,211697347, 132.671358, 15.880005, 10.554, GO16052_LC
34312,251394527, 135.194563, 24.451342, 10.554, GO16009_LC|GO16028_LC|GO16083_LC
11669,211612154, 138.8956, 14.703497, 10.555, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
16251,211753628, 134.601784, 16.658709, 10.557, GO16004_LC|GO16052_LC
13548,211667775, 131.285207, 15.47827, 10.557, GO16009_LC|GO16021_LC|GO16083_LC
19933,211896453, 134.644313, 18.675131, 10.557, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
21846,211947723, 133.689107, 19.438977, 10.557, GO16009_LC|GO16021_LC|GO16028_LC
7814,211454229, 134.332349, 12.463959, 10.557, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
23509,212025312, 137.750355, 20.674643, 10.56, GO16021_LC
15994,211745624, 132.861316, 16.546547, 10.56, GO16009_LC|GO16021_LC
10550,211545619, 130.551172, 13.780654, 10.561, GO16004_LC|GO16028_LC|GO16052_LC
29479,212223367, 129.947595, 25.077934, 10.561, GO16009_LC|GO16021_LC|GO16083_LC
9447,211514184, 133.267053, 13.338783, 10.562, GO16001_LC|GO16009_LC|GO16021_LC|GO16028_LC
29801,212231297, 129.584184, 25.460906, 10.563, GO16052_LC
23752,212032415, 128.810613, 20.794962, 10.564, GO16009_LC|GO16021_LC|GO16022_LC|GO16028_LC|GO16083_LC
18080,211839331, 136.189766, 17.873053, 10.566, GO16009_LC|GO16021_LC|GO16083_LC
27189,212161022, 129.536925, 23.276316, 10.566, GO16009_LC|GO16021_LC|GO16028_LC
25666,212090058, 137.002952, 21.827916, 10.567, GO16052_LC
33953,251383374, 137.438211, 23.696009, 10.567, GO16004_LC|GO16052_LC
16923,211807052, 130.939714, 17.416628, 10.568, GO16021_LC
27352,212165841, 134.23592, 23.388999, 10.568, GO16009_LC|GO16020_LC|GO16021_LC|GO16028_LC|GO16052_LC|GO16903_LC|GO16903_SC
25952,212099100, 128.033842, 22.003721, 10.569, GO16021_LC|GO16052_LC
9528,211516102, 129.898863, 13.366193, 10.571, GO16021_LC|GO16028_LC
12854,211647982, 135.795052, 15.206521, 10.573, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
26752,212124079, 128.739395, 22.498185, 10.573, GO16052_LC
26708,212122349, 127.111748, 22.461949, 10.575, GO16052_LC
24579,212056175, 126.57212, 21.207699, 10.575, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
19743,211890122, 134.29575, 18.581687, 10.576, GO16009_LC|GO16020_LC|GO16021_LC
25190,212076518, 128.240202, 21.576002, 10.576, GO16004_LC|GO16052_LC
10976,211562770, 130.361722, 14.021092, 10.577, GO16009_LC|GO16020_LC|GO16021_LC|GO16028_LC|GO16052_LC
13182,211657909, 137.212627, 15.342437, 10.578, GO16001_LC|GO16052_LC
32555,251343410, 139.721141, 20.525149, 10.578, GO16052_LC
31594,251316270, 140.799527, 18.197169, 10.579, GO16009_LC|GO16020_LC|GO16021_LC|GO16052_LC
15510,211731097, 133.114127, 16.340691, 10.581, GO16021_LC
20410,211910082, 129.89807, 18.876902, 10.582, GO16009_LC|GO16021_LC|GO16022_LC|GO16028_LC|GO16031_LC|GO16060_LC|GO16068_LC
7713,211451409, 132.713131, 12.421943, 10.585, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
8912,211497095, 130.62611, 13.09866, 10.587, GO16009_LC|GO16021_LC|GO16028_LC
21922,211949471, 130.094662, 19.464774, 10.588, GO16009_LC|GO16021_LC|GO16022_LC|GO16031_LC|GO16060_LC
14366,211696793, 135.457829, 15.873002, 10.589, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
29258,212218446, 133.658517, 24.888016, 10.59, GO16052_LC
13769,211675617, 133.81371, 15.58555, 10.59, GO16028_LC|GO16052_LC
22553,211989404, 137.085333, 20.083871, 10.59, GO16009_LC|GO16021_LC
24590,212056505, 132.804857, 21.213526, 10.593, GO16052_LC
17914,211834533, 135.91625, 17.805916, 10.594, GO16052_LC
25100,212074250, 133.359925, 21.534304, 10.596, GO16028_LC|GO16052_LC
30235,251282639, 140.287087, 14.720168, 10.596, GO16009_LC|GO16021_LC|GO16083_LC
5743,211397787, 136.866212, 11.606712, 10.597, GO16009_LC|GO16021_LC|GO16028_LC
29797,212231186, 130.388137, 25.454025, 10.6, GO16021_LC|GO16028_LC|GO16083_LC
17431,211821200, 130.285107, 17.618269, 10.6, GO16052_LC
14241,211693795, 133.728157, 15.832254, 10.602, GO16052_LC
9288,211509041, 131.08741, 13.267034, 10.602, GO16021_LC|GO16028_LC
14494,211700596, 129.90369, 15.923963, 10.602, GO16021_LC
21894,211948935, 131.904989, 19.457134, 10.603, GO16009_LC|GO16021_LC|GO16083_LC
7483,211444688, 133.639745, 12.31887, 10.604, GO16001_LC|GO16004_LC|GO16052_LC
29346,212220655, 131.867286, 24.967836, 10.605, GO16052_LC
12849,211647904, 133.88421, 15.205435, 10.605, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
15701,211737558, 133.910067, 16.432183, 10.605, GO16009_LC|GO16021_LC|GO16028_LC
18874,211861775, 136.834529, 18.181486, 10.607, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
26184,212106306, 133.791901, 22.145172, 10.608, GO16052_LC
12335,211632997, 130.008698, 14.999325, 10.61, GO16021_LC|GO16028_LC
14012,211685776, 137.595203, 15.723586, 10.612, GO16009_LC|GO16021_LC
12237,211629744, 138.482548, 14.953222, 10.612, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
30434,251286260, 140.304246, 15.111774, 10.613, GO16052_LC
30454,251286513, 139.016787, 15.138405, 10.613, GO16004_LC|GO16020_LC|GO16052_LC
13185,211658019, 136.647061, 15.344008, 10.613, GO16021_LC|GO16083_LC
7444,211443751, 134.542014, 12.304731, 10.613, GO16021_LC
31361,251309706, 140.533415, 17.59646, 10.613, GO16052_LC
27278,212163820, 131.476153, 23.341647, 10.616, GO16052_LC
31195,251306021, 140.25811, 17.221189, 10.618, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
13772,211675749, 129.3945, 15.586974, 10.619, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
32189,251336419, 141.038641, 19.957634, 10.619, GO16021_LC|GO16028_LC|GO16083_LC
10893,211558142, 129.491153, 13.955964, 10.62, GO16052_LC
28771,212206443, 129.605516, 24.488101, 10.62, GO16009_LC|GO16021_LC|GO16083_LC
15992,211745510, 129.855681, 16.545023, 10.621, GO16009_LC|GO16021_LC
27919,212181693, 134.056441, 23.780888, 10.621, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
5718,211396055, 137.277225, 11.581205, 10.622, GO16021_LC|GO16028_LC|GO16083_LC
24857,212066552, 128.706393, 21.393395, 10.623, GO16052_LC
21638,211942143, 133.820671, 19.357148, 10.624, GO16021_LC|GO16028_LC
34618,251400960, 137.085997, 24.841025, 10.624, GO16004_LC|GO16052_LC
22319,211961287, 131.69719, 19.644702, 10.625, GO16009_LC|GO16021_LC|GO16022_LC|GO16031_LC|GO16060_LC|GO16068_LC|GO16083_LC
11166,211594034, 135.672018, 14.459659, 10.625, GO16021_LC|GO16028_LC
13020,211652850, 132.419018, 15.272902, 10.625, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
31513,251313949, 139.535897, 17.98987, 10.626, GO16009_LC|GO16021_LC|GO16083_LC
18567,211852566, 135.688603, 18.053736, 10.627, GO16021_LC
13111,211655751, 132.606909, 15.312235, 10.628, GO16009_LC|GO16021_LC|GO16083_LC
26071,212103103, 128.739312, 22.080683, 10.628, GO16052_LC
23154,212015749, 133.36117, 20.516357, 10.629, GO16009_LC|GO16021_LC
13191,211658126, 135.515587, 15.345277, 10.63, GO16021_LC|GO16028_LC|GO16083_LC
10204,211535780, 137.114748, 13.642642, 10.633, GO16004_LC|GO16020_LC|GO16052_LC
33182,251356834, 138.786027, 21.643778, 10.634, GO16020_LC|GO16052_LC
13492,211666021, 130.22273, 15.455073, 10.634, GO16004_LC|GO16021_LC|GO16083_LC
35059,251409620, 135.074155, 25.338833, 10.637, GO16009_LC|GO16028_LC|GO16083_LC
12433,211636109, 131.411551, 15.043334, 10.64, GO16052_LC
34314,251394626, 136.133541, 24.457674, 10.641, GO16004_LC|GO16009_LC|GO16021_LC|GO16052_LC
11645,211611392, 133.588954, 14.693446, 10.642, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
16561,211766816, 129.912457, 16.844661, 10.644, GO16052_LC
20190,211904163, 132.863208, 18.788121, 10.645, GO16009_LC|GO16021_LC|GO16028_LC
17992,211836854, 134.65888, 17.838639, 10.646, GO16021_LC|GO16028_LC
11715,211613366, 133.985117, 14.721284, 10.648, GO16021_LC
5851,211403320, 133.503232, 11.691928, 10.648, GO16021_LC|GO16028_LC
20216,211904744, 134.157038, 18.796708, 10.649, GO16028_LC|GO16052_LC
32911,251351466, 139.729039, 21.201107, 10.649, GO16052_LC
27098,212158401, 130.460077, 23.218689, 10.65, GO16052_LC
18601,211853694, 135.606663, 18.069256, 10.65, GO16009_LC|GO16021_LC|GO16083_LC
15659,211736423, 130.525061, 16.416076, 10.651, GO16020_LC
12341,211633098, 129.504113, 15.00083, 10.652, GO16052_LC
30291,251283673, 139.259034, 14.836008, 10.654, GO16004_LC|GO16052_LC
9071,211502012, 132.991633, 13.167868, 10.654, GO16052_LC
27289,212164039, 134.405792, 23.347405, 10.654, GO16009_LC|GO16021_LC|GO16028_LC
11369,211603349, 131.578747, 14.584085, 10.655, GO16021_LC|GO16028_LC
15558,211732801, 129.469627, 16.365739, 10.655, GO16011_LC|GO16021_LC|GO16065_LC
12752,211644744, 134.647737, 15.162381, 10.656, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
10398,211541209, 135.287971, 13.719148, 10.657, GO16021_LC|GO16028_LC
27707,212175992, 130.138346, 23.633279, 10.658, GO16052_LC
32721,251346996, 139.428711, 20.824979, 10.658, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
9501,211515573, 130.086541, 13.358313, 10.659, GO16001_LC|GO16009_LC|GO16021_LC|GO16028_LC
29711,212228997, 132.831758, 25.337742, 10.659, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
28002,212183773, 131.485798, 23.838555, 10.661, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
26109,212104213, 133.868135, 22.102439, 10.661, GO16009_LC|GO16021_LC|GO16028_LC
23758,212032571, 127.058814, 20.797384, 10.663, GO16028_LC|GO16052_LC
22492,211969494, 130.834134, 19.769041, 10.663, GO16009_LC|GO16021_LC|GO16022_LC|GO16031_LC|GO16060_LC|GO16065_LC
17541,211824299, 134.445655, 17.661095, 10.664, GO16021_LC|GO16028_LC|GO16083_LC
9223,211506585, 136.036579, 13.232441, 10.664, GO16021_LC|GO16028_LC
10887,211557955, 131.016357, 13.953349, 10.664, GO16001_LC|GO16021_LC|GO16028_LC
10941,211560048, 130.20086, 13.982369, 10.665, GO16052_LC
34535,251399243, 136.272793, 24.739223, 10.666, GO16052_LC
7319,211439829, 135.606938, 12.243907, 10.668, GO16021_LC
13803,211676706, 137.137051, 15.599918, 10.669, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
29805,212231353, 130.421189, 25.464703, 10.669, GO16004_LC|GO16052_LC
19211,211871219, 130.92532, 18.310656, 10.669, GO16052_LC
17138,211812792, 132.72407, 17.497743, 10.669, GO16009_LC|GO16021_LC|GO16028_LC
32582,251344000, 139.453198, 20.57324, 10.669, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
26864,212129933, 128.879212, 22.616814, 10.67, GO16052_LC
11620,211610537, 129.563496, 14.681746, 10.67, GO16021_LC|GO16033_LC
35023,251408101, 136.153699, 25.253754, 10.672, GO16021_LC
13525,211666882, 136.427635, 15.466589, 10.673, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
27255,212163070, 131.696898, 23.323728, 10.673, GO16009_LC|GO16021_LC|GO16028_LC|GO16083_LC
34603,251400647, 135.072497, 24.822871, 10.674, GO16052_LC
